0.4064740615773935,0101000011010111100100110010101011000111000100100100011111111001000101111000011100011000111011101110111111111100100101010011011001010011101100001100110011000110001001001111000010001001010011100001011011011000010000011101011011010110000000100101010101000001001011111011101110001111110011011000010000000011001001100010010010001101100010100000010011011101111011111001001010111101010111011101010001010101
0.41670181358076763,1001011101000100000111011111111011000000000111110101001010000001111010101101111001010100100001010101011101010100110101010011110101000000100010101110101010010011100010100010100001101001011010000000001011000001001111100001100001010010001010110111001001110000100110101101100101100101111110100000110111001110011000000101000110111001011001110100011110011101100011000100100000001110101100000101100001010010
0.4386334879797554,1010100000010000000101101111111110101001101001111110011011100001100010011010101110100111011010011110011111110111101111101111010101010100100101100010110011001001100111100110101000000001011000000100011011000010000101111000101111001000100010011110011100110011100011101010101111101110100011001101111011010111101011110000010011000110110000011001011110000011110011010111110110000111100100000110110001011111
0.4615141290594686,0111100101011101100000000000100010000110110001011101111010111101100001011111000010000001110001001100011110110111111101011111111100010000100010101100100010010010110001110011010000010011110011101011010100011000000000110001010111010110100010101110010001101000001100100011000111011111010011011101111101101011111001010011001100001111101010010111010011101101011011100000011000000101011100011111110000011101
0.4892450442851118,1011110101110100100101001011110101001011001001110100011110101001001010010100111101000001111010001110111101000111110111100110011100010101010010001010110110011011000001000100100100100000110000000010000001000001000001111000100101001001101101100111011010001100101111101111010101110110111110101000011010010011011000000101000011111111110010010001101111010111101011000011110010001111010110000010100000010101
0.5128637705609448,0101110101000011100100001011100110000001010111010001001001000111100111100110100010000101101000010111011101001111110011111001111101000100000010100000000001011010001011000010000000000010010010000000000000000000000100101010110101100000000010000000001110101100111110000101110111100100111111100000110110100101000011000101100010010001010010100101100100001001101111100001010000001101101100110101100101001100
0.5347954449599325,0000111011010010100101101010000110000001000100011101001000100001000001010100110100000001101110010110111101010011101111110100010111000100010000000000100000101011000011000100010100000000110001010010000001001001000001110100110000101000100001111110111011101010011001100111110101111000011110100000110111010010010000000101010010110010011010011101110111100111011000100111100000100011010110001010000110011011
0.549662589624631,0101011101000001100101001010100011100011000100011100001000110001101000011000010001000100111111011100111111101111110111001010010100000101011000001000111000010000010110000101000111010011010010100000000001001101000010110000101100000001101000101110011100101010101011101101010101011110110111100000110111110111010001001111010010011110101010100101010111110111111001100110000000100001000000001010000000010101
0.5613665120202446,0001101001000011000000101011010101000001010110010101001000000101100000011100100110001101101010010111011111001111100011111101011100000100010000000000100010111011000011000100010000000000010000001000100001001000000000001000010111101000100001010110101111101000111111100101111101111110101110100000110110110111000000000101010010110010010010000001101110010010111010100111100000100111100110101000000111011111
0.6342260649514972,0011111001000011100101001010010110100001000110011000001101100001000001100100100100000001111110010111011111010111100011111101011100000101010000100000000100111011010001000100010100000000010000000000000001001000000010001010110100001000000000001100101110101100111111000101111111101110101111000000110111110101010001000101000010110111100010100001100101000010101111100111010000001101001110101110000110011101
0.6384436946436103,0001110111010010100100001011100110001000000110010100001111100001100101010100110111000101101011010111011111101011110011110001111100000000010010000010010100101010000000000110000100010000010000000000000000001001000000001000000101010000000001001110101110101110111111000101110111101100111111101001110100110101010011000101000010111111110010100101111110001001101111000011110000001101111110010110100000011111
0.6617460986925348,0101111001010011000000001010000100000011000110010100001100100101100001010110110001000101101001010111011111101011110111110000011100000100010100000000000000011010010110000111000100000001010000000000000001000001000000001000100101101000000000001110101110101100110111000101111101101010101110101000111110110011100001000101000010000110000110100001010110000111111111100011100000101111100010100001000011010111
0.7487347110923661,0001111001000111100001001110010100010011000110010100001000000101000011000110100110000101111111010101111111010011100111110001011100000000010000100000000110100010000001000110010100000010010010000010000001001000000010011000100100001000000001001110101110101100110111000101111111101110101110000000011110110101100000000101100010100110110010100001000100000100101111000111010000001111101110101111100100011101
0.6969633066216786,0001101011000111100101001110010101000011000110010100001001100001000101000100100111000101111111010111111111000011100011110001011100000000011000100000000010111010000001000101010101000000010010000010000001001000000010001000000100001000000001001110101110101110110111000101111111101110101110100000111110110001100000000101100010110110110110100101100110000101111011000111010000001111000110101111100100011101
0.713728384647828,0101111001000011100100011011000111000010000110010000001110000101000101011110110000000101110111011111011111100111110111110000011100000101000100100000100000101011010011000000000100000000010000000000000001001001000000101010100100111000001000001110011010101100110111000101111111101010101110100000111110010101000001000101100010000110010010100101110110000011101011100011010000001011100110101001100110010101
0.9601433994095319,0001111101000010000100001010010100001011000110010100001010000001001101000100100110000101111111010111011111000011100111110001011100000100010010000000000010001010000011000100010100000000010000000000000001001000000010001010000100001000000001001010001110101110110111000101111111101010101111100000111110010100000000000101010010110110000010100101101110101111101000000111010000000101001010110100100010011111
0.9037326022775201,0011111001000011000100011011110100000011000110010100001110101101000101000110100110000101111111010111111111010011100111110001011100000100010010100000000100111010010010000000010100000001010000000000000000001001000010001000100101001000000001001110101110101100110111000101111111101010101110001000010111110101100000000101100010000110000010100001100100001011101001100111010000101111101110110001100011010100
0.9062631800927878,1101001001000011000100001111010101000011000110010100001111000101100101000100110110000101111101010111011111000011100111110011011100000100010100100000000000011010000000000111000100010000010000000000000000000001000010101010000100000000000000101110101110101100110111000101111111101010111111000000111110110001000000000101100010110110000010100001100110101111101011100111110000101111011100110100000010010101
0.993357233234922,1111111001000011000100011111100100000010000110010000001110101101000101000110110111000101111111010111011111000011110111110001011100000100000010000000000100110010000011000000010100000001010000000000000001001001000010001010100101001000000001001110111010101100110111000101111111101010101110001000011110110100000001000101100010000110000010100001100110000011101001100111010000101011001110100000100011010100
0.9939898776887389,0001111011000010000100011011000100000011000110010000001011001101000001000100100110000101111111010111011111000011100111110001011100000000010010000000000000101010000001000100000100000000010000000010000001001001000010001000100101101000000000001010101010101100110111000101111111101010111110000000111110110111010000000101110010100110000010110001101110001111101111100111010000001111011010110000100110011101
0.9939898776887389,0001111011000010000100011011000100000011000110010000001011001101000001000100100110000101111111010111011111000011100111110001011100000000010010000000000000101010000001000100000100000000010000000010000001001001000010001000100101101000000000001010101010101100110111000101111111101010111110000000111110110111010000000101110010100110000010110001101110001111101111100111010000001111011010110000100110011101
0.9939898776887389,0001111011000010000100011011000100000011000110010000001011001101000001000100100110000101111111010111011111000011100111110001011100000000010010000000000000101010000001000100000100000000010000000010000001001001000010001000100101101000000000001010101010101100110111000101111111101010111110000000111110110111010000000101110010100110000010110001101110001111101111100111010000001111011010110000100110011101
0.9939898776887389,0001111011000010000100011011000100000011000110010000001011001101000001000100100110000101111111010111011111000011100111110001011100000000010010000000000000101010000001000100000100000000010000000010000001001001000010001000100101101000000000001010101010101100110111000101111111101010111110000000111110110111010000000101110010100110000010110001101110001111101111100111010000001111011010110000100110011101
